video_id,t_start,t_end,score
27_13,832.16,904.8,0.0023
27_13,953.09,955.45,0.0021
27_13,623.65,635.14,0.002
27_13,893.16,895.73,0.002
27_13,863.16,868.13,0.002
27_13,1135.68,1177.63,0.0019
27_13,1101.51,1110.57,0.0017
27_13,619.28,622.28,0.0016
27_13,655.25,667.62,0.0016
27_13,895.51,898.25,0.0015
27_13,641.11,647.01,0.0015
27_13,622.95,625.93,0.0014
27_13,850.21,858.67,0.0014
27_13,666.91,717.16,0.0013
27_13,656.29,659.06,0.0013
27_13,668.51,671.31,0.0012
27_13,810.59,823.1,0.0012
27_13,980.35,985.87,0.0012
27_13,904.85,907.48,0.0012
27_13,1083.84,1095.11,0.0012
27_13,753.81,759.03,0.0011
27_13,1073.64,1075.87,0.0011
27_13,824.28,834.91,0.0011
28_38,862.42,873.95,0.998
28_38,851.91,861.35,0.998
28_38,916.63,939.36,0.9978
28_38,678.0,734.36,0.9969
28_38,617.89,629.45,0.9951
28_38,873.6,887.24,0.995
28_38,940.06,952.65,0.9943
28_38,742.07,752.92,0.9942
28_38,735.43,741.72,0.9934
28_38,900.53,907.88,0.9918
28_38,756.38,778.11,0.9902
28_38,952.31,960.69,0.9893
28_38,779.18,850.49,0.9882
28_38,644.48,672.13,0.9766
28_38,851.91,861.36,0.1355
28_38,678.02,734.44,0.1351
28_38,617.91,629.44,0.1351
28_38,742.06,752.92,0.135
28_38,873.61,887.24,0.1349
28_38,940.06,952.65,0.1349
28_38,916.64,939.36,0.1349
28_38,952.3,960.7,0.1336
28_38,735.43,741.73,0.1304
28_38,873.59,887.24,0.0182
28_38,678.02,734.39,0.018
28_38,617.98,620.48,0.0149
28_38,725.49,728.42,0.0114
28_38,929.0,939.71,0.0108
28_38,730.55,741.91,0.0104
28_38,866.79,872.23,0.0086
28_38,1067.44,1078.82,0.0083
28_38,628.67,634.3,0.0083
28_38,853.68,859.52,0.0075
28_38,746.34,749.19,0.007
28_38,1011.79,1022.6,0.007
28_38,739.49,760.83,0.0067
28_38,893.14,895.72,0.0066
28_38,908.94,911.72,0.0053
28_38,894.51,897.46,0.0047
28_38,785.03,788.15,0.0039
28_38,1089.0,1095.44,0.0035
28_38,893.33,916.43,0.0034
28_38,781.64,785.39,0.0032
28_38,1123.22,1126.34,0.0032
28_38,962.73,967.94,0.0031
28_38,931.16,933.55,0.0031
28_38,1034.9,1040.62,0.0031
28_38,620.43,627.17,0.0031
28_38,1051.85,1057.68,0.0024
28_38,1086.1,1092.03,0.0023
28_38,768.09,848.89,0.0022
28_38,628.1,639.08,0.0022
28_38,756.93,762.43,0.0019
28_38,974.08,997.08,0.0018
28_38,616.36,662.07,0.0017
28_38,991.71,1012.83,0.0017
28_38,1059.12,1095.59,0.0016
28_38,673.21,676.05,0.0016
28_38,743.7,750.0,0.0016
28_38,617.7,619.97,0.0016
28_38,691.55,694.25,0.0016
28_38,1018.46,1021.24,0.0015
28_38,832.7,835.76,0.0015
28_38,614.41,617.57,0.0014
28_38,1063.99,1069.35,0.0013
28_38,1056.92,1059.02,0.0013
28_38,1125.9,1128.92,0.0013
28_38,701.52,704.58,0.0013
28_38,971.83,974.62,0.0013
28_38,851.27,854.14,0.0012
28_38,748.84,751.83,0.0012
28_38,981.85,985.17,0.0012
28_38,678.18,710.3,0.0012
28_38,1078.26,1089.11,0.0012
28_38,775.84,786.46,0.0012
28_38,886.91,892.17,0.0012
28_38,1117.23,1122.86,0.0012
28_38,861.36,864.38,0.0011
28_38,709.52,732.31,0.0011
28_38,868.26,871.34,0.0011
28_38,958.11,980.51,0.0011
28_38,827.03,837.6,0.0011
28_38,950.32,959.98,0.0011
28_38,1146.66,1149.75,0.0011
28_38,864.13,888.28,0.0011
28_38,1030.26,1066.87,0.0011
28_38,897.69,908.31,0.0011
28_38,739.42,781.73,0.001
28_38,663.57,669.72,0.001
1_25,802.55,822.1,0.998
1_25,882.36,917.5,0.9978
1_25,864.66,880.44,0.9968
1_25,727.46,792.44,0.9967
1_25,690.38,701.15,0.9962
1_25,619.62,632.78,0.9934
1_25,655.06,685.65,0.9933
1_25,634.6,652.09,0.9914
1_25,925.84,933.33,0.9901
1_25,918.52,924.92,0.9896
1_25,701.76,721.18,0.9853
1_25,826.93,864.33,0.9695
1_25,727.48,792.52,0.1356
1_25,882.34,917.5,0.1353
1_25,864.67,880.44,0.135
1_25,655.03,685.63,0.1346
1_25,619.63,632.77,0.1345
1_25,802.56,822.1,0.1337
1_25,951.83,963.41,0.0237
1_25,727.41,792.47,0.0184
1_25,864.66,880.43,0.0183
1_25,655.02,685.63,0.0181
1_25,756.24,761.34,0.0126
1_25,684.19,721.33,0.012
1_25,736.36,756.87,0.0102
1_25,821.78,824.95,0.0092
1_25,939.8,942.7,0.0064
1_25,1125.55,1144.5,0.0064
1_25,726.98,729.26,0.0045
1_25,757.58,789.62,0.0044
1_25,738.24,750.91,0.0038
1_25,934.05,936.85,0.0036
1_25,962.72,965.65,0.0034
1_25,631.83,651.21,0.0032
1_25,626.63,628.79,0.0027
1_25,682.04,687.76,0.0026
1_25,797.29,873.33,0.0025
1_25,932.97,944.35,0.0022
1_25,984.4,1003.91,0.0021
1_25,1081.93,1084.47,0.002
1_25,1150.57,1153.44,0.002
1_25,916.14,926.67,0.002
1_25,622.83,629.21,0.0019
1_25,756.76,761.65,0.0018
1_25,833.67,838.83,0.0017
1_25,1122.76,1199.39,0.0017
1_25,880.82,903.59,0.0016
1_25,1080.82,1103.87,0.0015
1_25,844.25,847.48,0.0015
1_25,965.71,968.95,0.0014
1_25,628.46,633.78,0.0014
1_25,982.62,988.77,0.0013
1_25,875.32,878.01,0.0013
1_25,672.23,683.07,0.0013
1_25,1027.82,1030.65,0.0013
1_25,772.32,785.0,0.0013
1_25,847.63,850.42,0.0012
1_25,1086.26,1088.91,0.0012
1_25,849.37,855.15,0.0012
1_25,804.47,816.76,0.0012
1_25,936.76,939.63,0.0012
1_25,702.8,707.77,0.0011
1_25,995.29,1001.52,0.0011
1_25,854.27,864.31,0.0011
1_25,1110.56,1116.47,0.0011
1_25,1009.4,1030.11,0.001
1_25,865.74,868.71,0.001
1_25,924.92,931.28,0.001
1_25,743.33,749.59,0.001
1_25,762.54,765.56,0.001
1_25,783.97,790.46,0.001
4_36,939.03,941.89,0.9999
4_36,884.46,894.46,0.9993
4_36,956.59,1041.95,0.9987
4_36,1116.02,1118.97,0.9981
4_36,1140.4,1149.44,0.9978
4_36,1153.6,1171.17,0.996
4_36,863.59,873.35,0.9957
4_36,759.75,780.46,0.9949
4_36,917.48,924.07,0.9932
4_36,798.27,836.81,0.9928
4_36,1042.75,1048.8,0.9914
4_36,705.33,745.19,0.9889
4_36,627.98,689.02,0.9861
4_36,926.23,931.64,0.9735
4_36,1069.65,1087.88,0.9652
4_36,956.56,1041.98,0.1351
4_36,939.03,941.89,0.1349
4_36,759.73,780.46,0.1348
4_36,917.47,924.07,0.1346
4_36,1140.4,1149.44,0.1327
4_36,1116.02,1118.97,0.1324
4_36,627.81,689.05,0.1321
4_36,1153.6,1171.19,0.1305
4_36,1042.75,1048.8,0.1286
4_36,884.58,890.32,0.022
4_36,688.14,709.37,0.019
4_36,939.02,941.89,0.0182
4_36,627.98,689.08,0.018
4_36,1116.02,1118.97,0.0177
4_36,735.74,748.06,0.0169
4_36,747.79,756.16,0.0166
4_36,866.18,872.61,0.0142
4_36,801.51,812.78,0.0138
4_36,863.0,885.23,0.0116
4_36,792.78,835.09,0.0087
4_36,893.91,915.63,0.0087
4_36,611.6,615.98,0.0059
4_36,826.28,836.93,0.0056
4_36,973.7,1017.83,0.0053
4_36,1119.58,1124.66,0.0052
4_36,692.95,744.21,0.0051
4_36,941.77,948.44,0.0047
4_36,1077.18,1083.88,0.0043
4_36,908.08,913.93,0.0042
4_36,1153.49,1156.9,0.0041
4_36,644.3,685.57,0.0037
4_36,750.12,756.27,0.0035
4_36,889.34,936.14,0.0034
4_36,727.31,748.08,0.0034
4_36,970.69,973.67,0.0033
4_36,781.5,799.65,0.0032
4_36,973.29,984.1,0.003
4_36,616.16,625.9,0.0027
4_36,798.41,801.46,0.0027
4_36,989.63,1045.29,0.0027
4_36,1161.8,1168.24,0.0026
4_36,890.75,893.53,0.0026
4_36,1153.38,1160.58,0.0025
4_36,756.81,762.81,0.0022
4_36,1091.94,1117.9,0.002
4_36,782.46,785.13,0.002
4_36,626.07,632.44,0.002
4_36,979.81,1001.3,0.0018
4_36,862.11,864.51,0.0016
4_36,883.37,894.13,0.0016
4_36,618.82,621.83,0.0016
4_36,931.45,933.98,0.0016
4_36,949.71,961.69,0.0016
4_36,1049.58,1074.3,0.0014
4_36,794.64,797.58,0.0014
4_36,754.37,756.74,0.0013
4_36,1039.04,1041.98,0.0013
4_36,781.72,788.2,0.0013
4_36,873.4,884.59,0.0013
4_36,801.79,807.19,0.0012
4_36,1143.57,1149.78,0.0012
4_36,991.61,998.34,0.0011
4_36,913.38,918.9,0.0011
4_36,981.55,987.54,0.0011
4_36,936.55,938.72,0.0011
4_36,1109.45,1146.56,0.001
15_2,1167.47,1202.31,0.9996
15_2,928.37,1036.94,0.9996
15_2,615.5,703.86,0.9988
15_2,838.85,923.74,0.9987
15_2,706.0,799.51,0.9963
15_2,815.51,838.39,0.9937
15_2,801.53,814.8,0.993
15_2,1131.2,1132.71,0.9929
15_2,1211.24,1227.65,0.9849
15_2,1122.93,1130.9,0.9811
15_2,1106.32,1122.39,0.9794
15_2,1202.8,1209.93,0.9741
15_2,1022.09,1054.6,0.9638
15_2,1133.66,1190.0,0.8051
15_2,615.61,704.01,0.1356
15_2,838.89,923.97,0.1352
15_2,928.3,1037.36,0.1325
15_2,1131.2,1132.71,0.132
15_2,1202.81,1209.94,0.1311
15_2,801.52,814.78,0.131
15_2,1022.11,1054.6,0.1262
15_2,1202.8,1209.93,0.0178
15_2,615.05,620.56,0.0167
15_2,704.28,750.36,0.014
15_2,1106.64,1117.35,0.0121
15_2,1116.86,1119.81,0.0117
15_2,1170.94,1192.12,0.0074
15_2,902.47,924.1,0.0069
15_2,616.12,663.77,0.0068
15_2,979.09,991.67,0.0065
15_2,814.35,827.64,0.0059
15_2,928.73,934.06,0.0056
15_2,1144.22,1167.49,0.0053
15_2,662.24,669.05,0.0048
15_2,839.3,860.37,0.0042
15_2,1055.18,1078.59,0.0042
15_2,991.9,994.3,0.0042
15_2,1193.02,1203.16,0.0041
15_2,1021.85,1034.38,0.0037
15_2,1105.9,1111.4,0.0036
15_2,710.21,804.23,0.0033
15_2,705.08,711.45,0.0032
15_2,1192.18,1194.96,0.0032
15_2,1102.38,1104.57,0.0028
15_2,1104.44,1188.17,0.0028
15_2,1029.74,1052.72,0.0028
15_2,967.76,1024.72,0.0028
15_2,926.64,929.43,0.0024
15_2,1218.28,1228.8,0.0024
15_2,706.17,735.35,0.0021
15_2,1189.72,1192.19,0.002
15_2,679.53,703.02,0.002
15_2,694.9,700.38,0.0018
15_2,1043.83,1053.91,0.0018
15_2,840.07,886.76,0.0017
15_2,618.73,621.83,0.0016
15_2,667.68,680.39,0.0016
15_2,928.92,948.91,0.0015
15_2,1216.4,1227.94,0.0015
15_2,1146.38,1153.21,0.0015
15_2,1054.58,1097.36,0.0015
15_2,1138.66,1141.04,0.0014
15_2,1083.0,1093.72,0.0013
15_2,951.87,963.63,0.0012
15_2,1141.87,1147.32,0.0012
15_2,1110.16,1116.57,0.0012
15_2,974.99,994.73,0.0012
15_2,618.33,642.32,0.0012
15_2,947.68,950.15,0.0011
15_2,1017.98,1020.33,0.0011
15_2,1130.04,1134.04,0.0011
15_2,1005.46,1008.34,0.001
15_2,1167.24,1179.19,0.001
8_30,698.92,718.55,0.9975
8_30,670.05,680.6,0.9958
8_30,614.39,669.31,0.9952
8_30,681.36,699.05,0.9915
8_30,732.05,810.95,0.9792
8_30,718.41,728.83,0.9708
8_30,614.36,669.26,0.133
8_30,670.04,680.6,0.1329
8_30,614.42,669.39,0.0181
8_30,666.45,668.87,0.0092
8_30,627.52,639.47,0.0079
8_30,852.06,891.94,0.0055
8_30,654.42,657.38,0.0051
8_30,672.33,678.29,0.0051
8_30,630.46,633.38,0.0034
8_30,678.88,698.14,0.0032
8_30,775.3,786.62,0.0028
8_30,912.12,931.85,0.0026
8_30,686.22,691.62,0.0026
8_30,621.62,624.31,0.0025
8_30,786.41,789.07,0.0024
8_30,916.86,922.15,0.0021
8_30,814.48,897.19,0.002
8_30,718.86,730.8,0.002
8_30,656.4,661.96,0.0019
8_30,645.42,648.37,0.0019
8_30,815.29,827.45,0.0018
8_30,929.77,932.39,0.0017
8_30,931.51,937.06,0.0015
8_30,857.58,863.68,0.0015
8_30,942.1,947.7,0.0015
8_30,792.39,803.64,0.0014
8_30,702.38,714.18,0.0014
8_30,901.41,904.32,0.0013
8_30,680.41,682.77,0.0013
8_30,972.73,978.99,0.0013
8_30,890.19,893.26,0.0013
8_30,693.39,696.51,0.0013
8_30,696.93,699.37,0.0012
8_30,737.14,781.97,0.0011
8_30,953.04,958.88,0.0011
8_30,935.58,945.97,0.0011
10_16,717.47,731.79,0.9999
10_16,1020.29,1068.28,0.9996
10_16,777.46,791.5,0.9996
10_16,920.3,950.01,0.9995
10_16,830.37,877.52,0.9981
10_16,734.44,753.07,0.998
10_16,671.49,713.77,0.9979
10_16,903.33,911.92,0.9962
10_16,645.84,671.24,0.9958
10_16,951.97,954.66,0.9945
10_16,977.7,988.03,0.994
10_16,1069.48,1094.48,0.993
10_16,954.64,961.26,0.9911
10_16,1109.41,1129.25,0.9899
10_16,616.56,643.38,0.9896
10_16,753.28,775.26,0.9894
10_16,990.45,1019.86,0.9865
10_16,812.85,825.12,0.9814
10_16,892.33,909.03,0.8352
10_16,734.47,753.07,0.1359
10_16,920.3,950.01,0.1352
10_16,951.97,954.66,0.1346
10_16,616.52,643.37,0.1345
10_16,1109.4,1129.26,0.1343
10_16,645.8,671.25,0.1339
10_16,1020.25,1068.27,0.1331
10_16,1069.47,1094.52,0.132
10_16,903.33,911.92,0.1124
10_16,912.52,918.71,0.039
10_16,920.29,949.99,0.018
10_16,883.46,894.34,0.0142
10_16,948.83,951.86,0.0131
10_16,646.48,649.45,0.0123
10_16,961.74,966.84,0.0095
10_16,788.9,799.25,0.0081
10_16,1067.2,1071.94,0.0072
10_16,908.87,911.59,0.0064
10_16,1010.55,1016.38,0.0063
10_16,700.41,711.96,0.0055
10_16,952.54,988.35,0.0051
10_16,902.92,905.41,0.005
10_16,775.5,794.65,0.0046
10_16,886.66,892.2,0.0044
10_16,1019.85,1022.87,0.0043
10_16,1002.83,1080.54,0.004
10_16,996.08,1008.7,0.0039
10_16,893.15,903.81,0.0039
10_16,797.18,883.74,0.0039
10_16,772.45,774.89,0.0037
10_16,630.49,641.71,0.0036
10_16,671.99,683.87,0.0035
10_16,713.49,731.77,0.0034
10_16,846.59,869.23,0.0031
10_16,890.2,892.95,0.0028
10_16,779.54,785.5,0.0027
10_16,719.26,725.06,0.0024
10_16,987.61,994.11,0.0023
10_16,866.75,878.65,0.0023
10_16,794.03,796.33,0.0022
10_16,724.68,759.14,0.0022
10_16,768.96,772.33,0.0022
10_16,953.46,963.17,0.0022
10_16,644.54,678.72,0.002
10_16,1153.33,1159.31,0.0018
10_16,914.89,998.32,0.0017
10_16,812.02,833.17,0.0017
10_16,1099.09,1133.78,0.0016
10_16,887.74,890.27,0.0016
10_16,896.41,902.42,0.0014
10_16,796.38,807.47,0.0014
10_16,673.53,676.65,0.0014
10_16,1068.43,1109.29,0.0013
10_16,1020.42,1044.74,0.0013
10_16,641.9,644.38,0.0013
10_16,970.03,980.02,0.0013
10_16,614.71,617.42,0.0012
10_16,659.39,671.79,0.0012
10_16,914.75,917.71,0.0011
10_16,721.96,725.06,0.0011
10_16,920.17,931.8,0.0011
10_16,1131.94,1137.61,0.0011
10_16,673.8,721.23,0.001
10_16,814.83,821.4,0.001
12_15,695.94,709.04,0.9981
12_15,643.77,680.47,0.9979
12_15,722.16,730.7,0.9979
12_15,753.16,759.86,0.9972
12_15,631.51,636.86,0.9969
12_15,624.02,628.3,0.9951
12_15,794.61,802.37,0.9938
12_15,736.59,743.0,0.9889
12_15,766.0,774.83,0.9845
12_15,643.82,680.52,0.1362
12_15,722.15,730.7,0.1355
12_15,753.16,759.86,0.135
12_15,631.51,636.86,0.1349
12_15,695.94,709.05,0.1337
12_15,736.59,743.01,0.1322
12_15,710.88,723.0,0.0266
12_15,1054.01,1059.74,0.0107
12_15,612.42,646.14,0.0102
12_15,949.22,955.28,0.0098
12_15,783.36,785.82,0.0078
12_15,965.99,968.77,0.0066
12_15,681.32,693.05,0.0061
12_15,670.79,673.15,0.0053
12_15,699.64,702.8,0.0053
12_15,944.03,967.5,0.0051
12_15,785.94,795.36,0.005
12_15,1055.43,1057.71,0.0046
12_15,720.15,722.6,0.0044
12_15,775.71,786.41,0.0043
12_15,884.56,922.52,0.0034
12_15,638.15,640.92,0.0034
12_15,659.49,662.79,0.0032
12_15,993.16,996.11,0.0032
12_15,642.14,664.47,0.003
12_15,722.46,724.86,0.003
12_15,873.64,894.15,0.0029
12_15,1042.34,1053.0,0.0029
12_15,1015.68,1018.45,0.0028
12_15,860.23,866.28,0.0028
12_15,692.74,770.93,0.0027
12_15,641.17,644.23,0.0025
12_15,796.12,801.97,0.0025
12_15,974.68,977.23,0.0025
12_15,766.55,776.6,0.0024
12_15,688.42,693.72,0.0023
12_15,1062.98,1065.24,0.0022
12_15,744.1,753.48,0.0021
12_15,888.83,894.86,0.002
12_15,723.21,729.27,0.0019
12_15,934.62,940.73,0.0019
12_15,858.17,860.35,0.0019
12_15,922.08,934.32,0.0018
12_15,589.19,630.87,0.0017
12_15,984.78,990.76,0.0016
12_15,912.56,917.55,0.0016
12_15,871.46,873.78,0.0016
12_15,627.76,632.65,0.0015
12_15,793.6,795.78,0.0015
12_15,759.74,765.42,0.0015
12_15,1059.35,1062.06,0.0014
12_15,750.16,752.84,0.0014
12_15,802.25,805.02,0.0014
12_15,834.92,846.0,0.0014
12_15,1024.14,1026.8,0.0014
12_15,953.17,955.95,0.0014
12_15,774.62,813.38,0.0013
12_15,1050.98,1061.48,0.0013
12_15,924.95,967.62,0.0013
12_15,1018.57,1023.39,0.0012
12_15,753.95,760.19,0.0012
12_15,715.21,753.1,0.0012
12_15,954.84,957.8,0.0011
12_15,1059.64,1069.89,0.0011
12_15,668.76,679.46,0.001
12_15,731.24,736.73,0.001
12_15,990.09,992.64,0.001
12_15,1034.86,1046.9,0.001
13_20,1099.67,1112.11,0.9998
13_20,889.27,913.59,0.9997
13_20,1113.24,1134.84,0.9995
13_20,1078.74,1082.7,0.9987
13_20,666.99,686.23,0.9983
13_20,1053.85,1078.56,0.9981
13_20,918.16,1025.85,0.9981
13_20,640.99,661.88,0.998
13_20,712.77,788.08,0.9976
13_20,867.21,888.14,0.9975
13_20,698.11,706.59,0.994
13_20,853.08,862.12,0.9928
13_20,889.27,913.61,0.1357
13_20,667.0,686.22,0.1354
13_20,1113.24,1134.85,0.1349
13_20,1099.67,1112.11,0.1348
13_20,640.99,661.89,0.1343
13_20,891.36,893.84,0.0222
13_20,639.0,644.6,0.0134
13_20,770.43,773.07,0.0123
13_20,939.24,988.51,0.0097
13_20,819.14,821.59,0.0087
13_20,876.2,881.99,0.0084
13_20,1074.78,1076.63,0.0082
13_20,1127.26,1129.71,0.008
13_20,687.49,699.1,0.0079
13_20,765.15,770.46,0.0076
13_20,698.78,704.78,0.0075
13_20,852.64,858.42,0.0069
13_20,663.75,699.63,0.0061
13_20,852.41,889.88,0.0059
13_20,1104.77,1107.61,0.0056
13_20,1094.63,1100.75,0.0056
13_20,1123.42,1126.13,0.0049
13_20,1154.34,1160.1,0.0046
13_20,1090.83,1112.46,0.0044
13_20,614.69,646.37,0.004
13_20,672.35,684.04,0.0039
13_20,812.39,815.34,0.0037
13_20,1056.21,1059.21,0.0036
13_20,706.85,717.57,0.0036
13_20,799.82,802.48,0.0034
13_20,944.46,966.88,0.0032
13_20,826.96,832.63,0.003
13_20,656.62,659.71,0.003
13_20,616.94,619.45,0.0027
13_20,704.09,706.92,0.0026
13_20,1155.93,1158.62,0.0025
13_20,879.68,882.23,0.0025
13_20,913.42,932.25,0.0025
13_20,1044.44,1055.31,0.0023
13_20,658.47,668.05,0.0021
13_20,1070.04,1076.22,0.0021
13_20,832.35,844.78,0.0021
13_20,800.18,821.31,0.0019
13_20,846.29,923.97,0.0017
13_20,776.09,786.47,0.0017
13_20,995.91,1018.59,0.0017
13_20,869.73,872.18,0.0017
13_20,612.87,618.18,0.0016
13_20,1053.57,1056.3,0.0015
13_20,1119.64,1122.31,0.0015
13_20,1081.2,1102.0,0.0015
13_20,619.58,624.65,0.0014
13_20,875.54,886.18,0.0014
13_20,1134.54,1139.98,0.0013
13_20,923.75,926.84,0.0013
13_20,764.09,770.08,0.0013
13_20,1115.87,1127.66,0.0013
13_20,1044.38,1047.06,0.0013
13_20,751.76,754.62,0.0012
13_20,849.95,852.5,0.0012
13_20,1076.2,1078.76,0.0012
13_20,626.75,629.41,0.0012
13_20,998.99,1002.22,0.0012
13_20,1146.33,1149.02,0.0011
13_20,1053.89,1075.45,0.0011
13_20,1088.21,1091.26,0.0011
13_20,784.09,794.86,0.0011
13_20,668.39,680.32,0.0011
13_20,809.54,811.97,0.001
21_14,877.1,886.9,0.9998
21_14,621.97,644.73,0.9989
21_14,836.25,847.69,0.9982
21_14,721.11,738.35,0.9974
21_14,895.05,903.44,0.9957
21_14,704.25,718.58,0.9936
21_14,674.51,685.22,0.9934
21_14,862.21,876.55,0.9923
21_14,812.63,835.49,0.9918
21_14,648.72,660.68,0.9909
21_14,847.87,861.85,0.9905
21_14,694.25,700.07,0.9885
21_14,756.04,795.17,0.987
21_14,888.03,894.22,0.9847
21_14,621.95,644.76,0.1359
21_14,877.1,886.9,0.135
21_14,895.05,903.44,0.1346
21_14,674.49,685.22,0.1342
21_14,862.2,876.55,0.1341
21_14,694.26,700.06,0.134
21_14,704.25,718.58,0.1339
21_14,888.02,894.22,0.1339
21_14,836.24,847.69,0.1333
21_14,847.85,861.84,0.1284
21_14,895.05,903.44,0.0181
21_14,836.23,847.69,0.0181
21_14,726.21,737.43,0.0121
21_14,766.76,777.07,0.0109
21_14,881.83,884.55,0.0082
21_14,902.75,905.38,0.007
21_14,752.22,755.05,0.0056
21_14,726.38,729.51,0.0054
21_14,900.67,944.93,0.0053
21_14,701.95,722.19,0.0052
21_14,756.54,759.09,0.0046
21_14,1140.07,1151.49,0.0044
21_14,1083.17,1088.85,0.0041
21_14,637.89,644.16,0.0039
21_14,1019.15,1029.73,0.0038
21_14,1063.02,1074.22,0.0037
21_14,633.47,636.22,0.0037
21_14,1097.27,1099.98,0.0036
21_14,1126.62,1129.67,0.003
21_14,935.98,941.5,0.0029
21_14,624.67,629.86,0.0028
21_14,889.27,891.85,0.0027
21_14,907.06,928.03,0.0026
21_14,1116.02,1127.75,0.0023
21_14,686.67,689.5,0.0021
21_14,1103.7,1114.92,0.0021
21_14,761.33,782.6,0.0019
21_14,990.25,996.04,0.0019
21_14,763.9,766.55,0.0018
21_14,896.65,899.61,0.0017
21_14,968.75,1010.86,0.0017
21_14,1135.54,1141.01,0.0016
21_14,968.75,974.84,0.0016
21_14,774.89,780.53,0.0016
21_14,878.18,880.73,0.0016
21_14,959.5,962.6,0.0016
21_14,924.28,927.41,0.0015
21_14,735.28,752.71,0.0015
21_14,838.72,844.24,0.0015
21_14,974.38,980.13,0.0015
21_14,618.33,655.49,0.0015
21_14,825.56,828.57,0.0014
21_14,1060.56,1063.13,0.0014
21_14,787.18,790.3,0.0014
21_14,1115.2,1120.81,0.0013
21_14,808.12,811.21,0.0013
21_14,589.86,627.34,0.0013
21_14,966.31,968.96,0.0012
21_14,758.71,768.9,0.0012
21_14,682.95,701.89,0.0012
21_14,1054.1,1059.66,0.0012
21_14,668.25,673.95,0.0011
21_14,718.72,721.57,0.0011
21_14,1083.61,1086.18,0.0011
21_14,1033.83,1039.58,0.0011
21_14,945.24,986.79,0.0011
21_14,879.73,886.41,0.001
21_14,903.13,905.72,0.001
21_14,749.36,752.62,0.001
21_14,813.84,816.74,0.001
5_27,741.88,827.8,0.9989
5_27,671.78,679.16,0.9972
5_27,1053.41,1064.72,0.9955
5_27,692.38,713.24,0.9945
5_27,1134.44,1156.9,0.994
5_27,1157.32,1198.46,0.9921
5_27,1069.36,1080.93,0.9905
5_27,616.6,666.68,0.9899
5_27,834.75,842.06,0.9841
5_27,1207.97,1222.41,0.9835
5_27,849.45,857.09,0.981
5_27,719.56,733.13,0.9797
5_27,1081.06,1134.18,0.9736
5_27,868.32,919.46,0.9621
5_27,925.52,1044.29,0.9465
5_27,1053.4,1064.73,0.1349
5_27,671.78,679.16,0.1342
5_27,1134.44,1156.91,0.1336
5_27,719.55,733.14,0.1324
5_27,616.72,666.67,0.1316
5_27,1207.96,1222.38,0.1307
5_27,868.36,919.46,0.129
5_27,839.71,858.67,0.0219
5_27,671.79,679.16,0.0181
5_27,1201.06,1206.85,0.0173
5_27,678.82,684.44,0.0161
5_27,1029.41,1051.63,0.0136
5_27,1204.5,1208.25,0.0117
5_27,734.97,745.07,0.0116
5_27,678.33,692.06,0.0105
5_27,664.43,671.09,0.0099
5_27,1067.59,1144.07,0.0092
5_27,1068.42,1088.1,0.008
5_27,1090.42,1093.99,0.0078
5_27,1197.58,1208.54,0.0075
5_27,738.75,750.4,0.0074
5_27,667.42,670.08,0.0069
5_27,1154.82,1160.42,0.0069
5_27,617.07,622.51,0.0064
5_27,1003.4,1006.09,0.0064
5_27,816.38,859.2,0.0063
5_27,1033.16,1044.37,0.0063
5_27,1218.26,1224.08,0.0058
5_27,711.17,721.57,0.0055
5_27,1140.17,1212.28,0.005
5_27,834.86,844.33,0.0048
5_27,998.25,1047.72,0.0044
5_27,1124.9,1135.54,0.0043
5_27,645.78,667.68,0.0042
5_27,762.19,764.59,0.0042
5_27,1155.37,1158.27,0.004
5_27,678.75,681.42,0.0039
5_27,847.53,868.0,0.0037
5_27,1042.63,1052.78,0.0036
5_27,665.63,668.59,0.0036
5_27,683.53,717.55,0.0034
5_27,669.69,671.99,0.0033
5_27,876.62,889.74,0.0033
5_27,720.96,745.07,0.0033
5_27,823.46,842.62,0.0031
5_27,1193.22,1204.57,0.0031
5_27,743.76,749.63,0.003
5_27,1003.78,1014.92,0.0029
5_27,1042.4,1044.99,0.0029
5_27,1071.68,1096.24,0.0029
5_27,1203.95,1209.15,0.0029
5_27,668.47,690.52,0.0026
5_27,1016.22,1027.87,0.0026
5_27,738.9,743.9,0.0025
5_27,914.03,929.61,0.0024
5_27,717.41,720.42,0.0024
5_27,928.32,1026.1,0.0024
5_27,1118.99,1128.94,0.0024
5_27,749.19,761.7,0.0023
5_27,1208.33,1214.72,0.0023
5_27,688.32,691.04,0.0023
5_27,892.45,916.76,0.0023
5_27,759.3,765.83,0.0022
5_27,884.24,890.54,0.0022
5_27,1190.46,1193.66,0.0021
5_27,856.07,859.03,0.0021
5_27,681.24,684.03,0.002
5_27,1147.35,1150.31,0.0019
5_27,752.7,755.53,0.0018
5_27,1070.47,1081.99,0.0018
5_27,1001.02,1006.43,0.0018
5_27,1037.64,1040.42,0.0018
5_27,696.25,737.77,0.0017
5_27,1164.34,1192.74,0.0017
5_27,1191.61,1197.77,0.0017
5_27,1155.92,1161.2,0.0017
5_27,730.82,733.4,0.0016
5_27,887.78,899.21,0.0015
5_27,612.89,615.9,0.0015
5_27,1036.93,1048.91,0.0015
5_27,1127.52,1137.52,0.0014
5_27,974.57,988.09,0.0014
5_27,1016.73,1019.58,0.0013
5_27,709.74,714.96,0.0013
